tweet_id,clean_text,candidate_intent,golden_intent,expected_action,escalation_reason,author_id,review_status
999214,My OEM Volvo head unit does’t read my iPhone after updating to iOS 11. I tried multiple MFi cables. How to fix? It does charge,ios_update,ios_update,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED
2008399,", phone freezes, apps crash and speaker during voice calls no longer works??? iPhone 7 iOS 11.03 has me thinking Samsung 🤔",app_issues,app_issues,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED
188370,"I was not using my iPad for many weeks now, after I charged it, no longer opens. It’s not appearing on iTunes devices.",app_store_itunes,app_store_itunes,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED
1124374,Hi. I can't install ios 11.0.3 update. I have enough storage on my phone 🤔,ios_update,ios_update,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED
2020534,Niggas kick out bread every month on time for y’all not to have y’all shit together I️ need a refund something gotta happen,billing_payment_purchase,billing_payment_purchase,ESCALATE,refund_or_charge,,VERIFIED_RULE_ASSISTED
2314055,Is there no way of adjusting Screen Brightness on iPad Air 2 (IOS 11.0.3) without minimising the open app?,device_hardware,device_hardware,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED
1007808,"After the update, my itunes skips songs. Some it plays entirely, others it skips to the next song at random times.",app_store_itunes,app_store_itunes,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED
2276338,Biggest annoyance at the moment is my music not actually stopping when my headphones are taken out. Amongst various app crashes and my battery life is taking a battering even on low power mode,battery_charging,battery_charging,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED
2146686,I know my iCloud storage is full thank you please fix this I️ thing,apple_id_icloud,apple_id_icloud,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED
2441837,I think there is a UPS issue with my iPhone X order. It’s been stuck with no delivery date for a week. Any way to help?,orders_products_warranty,orders_products_warranty,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED
2255431,updated my iPhone 7plus to iOS 11 and it started to switch wifi network and connect to wifi after I turned it off.any ideas?,connectivity,connectivity,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED
2052011,"Google Maps, other apps freeze on a regular basis after update. Battery life garbage now. Not ok! Solutions?",battery_charging,battery_charging,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED
1475367,"Hey , iOS 11.1 better contain “bug fixes” for all the horse shit my phone’s been doing the past few days",ios_update,ios_update,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED
1086064,will you have the carrier free option available on pre-order day ???,orders_products_warranty,orders_products_warranty,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED
1281452,. I’m all done with pre-ordering for my #iPhonex upgrade tomorrow. Q is do I still have to get up at 3:01 EST to do it online?,orders_products_warranty,orders_products_warranty,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED
2076293,"are you going to do something about this AWFUL software update? My iPhone is lagging too much, applications always crash..",performance,performance,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED
2923600,"Dear , #iOS11 has completely hosed #CarPlay in my BMW. It continually disconnects, reconnects. Extreme lag &amp; freezing on phone &amp; HUD. Locked up phone to point I had to hard reset. It was fine before moving to iOS11. Unpaired/repaired numerous times. #FixIt 🤬",device_hardware,device_hardware,ESCALATE,hardware_service,,VERIFIED_RULE_ASSISTED
1776819,My phone won't update...Keeps saying I'm not connected to the internet but I am,connectivity,connectivity,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED
1894109,"if my phone freezes one more time, holy fuck",performance,performance,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED
1099273,"hey guys the mix new music disappeared why? iOS 11.0.3 and Mac with High Sierra, last version of iTunes.",app_store_itunes,app_store_itunes,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED
1886292,#iTunes is getting on my nerves..how many times you gonna #crash tonight?! please #help your #programs on,app_store_itunes,app_store_itunes,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED
2740754,"I-Phone &amp; Mac Book chargers have packed in today, both less than 6 months old.....Any chance 😞😤",billing_payment_purchase,billing_payment_purchase,AUTO_HANDLE,none,767810.0,VERIFIED_RULE_ASSISTED
2619950,"I get that, but why does it reflect deleting photos?! I though iCloud was a storage system to keep everything from your phone safe not delete everything you delete from your phone. Seems like it’s a useless application to be honest.",app_issues,app_issues,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED
2084097,"Since I updated my 6S to iOS 11.0.3, my battery is dying much faster. I’ve barely used my phone and it’s at 37%. What’s up?",battery_charging,battery_charging,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED
1230315,"How i install ios 11 , it says that there ia an error so what is the problem?",ios_update,ios_update,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED
2547172,"Hello! Does the iPhone have international warranty? If I buy the iPhone in Mexico and has an issue in Netherlands, can I take it to the Apple Store?",orders_products_warranty,orders_products_warranty,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED
1582049,where is my delivery? You promised 11/3. Ups will not allow pickup now. Still no response,orders_products_warranty,orders_products_warranty,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED
1980826,"As much of an fanboy as I am, I have to say iOS 11 has been horrible on my phone: random freezes, phantom peripherals (nothing connected, headphone icon shows up), unusable control center controls (music plays, can only control it in music app), etc.",apple_music_media,apple_music_media,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED
1586252,"since this new update I can’t access podcasts, music, or the App Store. This is ridiculous. Every updated makes it worse.",app_store_itunes,app_store_itunes,AUTO_HANDLE,none,488014.0,VERIFIED_RULE_ASSISTED
1807659,Since upgrade to iOS 11 all my apps update every time I use them. Now on iOS 11.3 same issue. iPhone 6S.,ios_update,ios_update,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED
1988236,Is iOS 11.1 suppose to fix bugs? All it did since I️ updated was create bugs!!!! Fix this!,ios_update,ios_update,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED
215383,"IPhone 6s. I have the Jabra step 3. They connect to Apple music, even when I have podcasts playing.",apple_music_media,apple_music_media,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED
1977837,more reasons to dislike new apple podcast app - it seems to get stuck while downloading new podcasts quite a lot,apple_music_media,apple_music_media,AUTO_HANDLE,none,125503.0,VERIFIED_RULE_ASSISTED
955017,iOS 11.0.3 is crushing my battery. What a joke you’ve become. Never thought after 9 years I’d consider walking away from you,ios_update,ios_update,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED
959407,Tell me you're bringing back the possibility to browse my iPhone music library on my Apple Watch in watchOS 4. Please.,apple_music_media,apple_music_media,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED
2619763,"after i restore my iPhone X and solve freezing issue , i can’t hear any phone calls and they didn’t hear me too .. is it a software issue? Or hardware? because before the restore no problem with that!!",performance,performance,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED
334137,"I own a 5s having issues after updating to 11.0.2. Overheating,apps crashing, notification center prob etc. Any suggestion ?",app_issues,app_issues,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED
2517158,my iPhone 8 plus isn’t downloading apps. It stays on the loading circle.. any suggestions?,app_store_itunes,app_store_itunes,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED
2624906,"iTunes just deleted 1,300+ songs from my library.... wtf! 🤬🤬🤬 thanks",app_store_itunes,app_store_itunes,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED
2652644,Basically it is the card I het when there is no card to display.Series 3 Watch with OS 4.1 &amp; iPhone 8 with OS 11.1.1.,screen_display_keyboard,screen_display_keyboard,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED
2111356,YO CAN YOU GET THIS SCREEN SHOT PREVIEW THING OFF MY PHONE ITS STARTING TO PISS ME OFF,device_hardware,device_hardware,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED
2732888,"Dear , your iOS 11 update is a total shit!! My iphone 7 is very slow, and sometimes the screen freezes in some apps!!!!",device_hardware,device_hardware,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED
1798984,updated iOS. Now every time I touch my iPad it switches rotation even w rotation lock on. How come? It’s most Annoying,screen_display_keyboard,screen_display_keyboard,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED
374542,"It has happened twice. Both times, after updating to the latest iOS 11 update. Most recently last night updated and tonight no iCloud Music.",apple_id_icloud,apple_id_icloud,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED
741035,My screen has been malfunctioning and my phone has been running slow for the past few weeks. What is the reason for this?,performance,performance,AUTO_HANDLE,none,294069.0,VERIFIED_RULE_ASSISTED
1075410,"11.0.3 it’s running slow. Won’t recognize some of my devices. Won’t sync up with my computer. Says my iMessages are off, when they’re on",performance,performance,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED
447452,"#ThursdayThoughts: Another fun day on the #ios #Hindenburg. As of lunchtime … 17 app crashes 9 failed launches 4 drop’d calls Battery gauge all over map. Again. I dare #timcook to trying using my #iPhone for just 1 week. Total failure, . You are now GM 1980.",app_issues,app_issues,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED
2816413,i have vibrate disabled but my phone still vibrates when i use TouchID to make a purchase in the app store help,billing_payment_purchase,billing_payment_purchase,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED
515886,why is my iPhone x so fucking slow im very annoyed.,performance,performance,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED
2583162,Might have to make Genius Bar appointment soon too bad my warranty expire today this iOS version is no good,orders_products_warranty,orders_products_warranty,ESCALATE,hardware_service,,VERIFIED_RULE_ASSISTED
2864838,"No sorry miscommunication, my iTunes music app",apple_music_media,apple_music_media,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED
620132,#Bug since last update when alarm goes off it doesn’t ring and restarts my phone. Also wifi keeps turning itself on.What I do?,connectivity,connectivity,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED
2373308,"A bateria do meu iPhone está ""estufando"" ,entrei no site da dizia pra eu ir na loja,na loja falaram que não sabem o que fazer!! Oiii Apple ajuda aí vai",device_hardware,device_hardware,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED
