tweet_id,clean_text,candidate_intent,golden_intent,expected_action,escalation_reason,author_id,review_status,predicted_intent,confidence,predicted_action,predicted_escalation_reason
1405514,App crashed when preordered iphoneX and phone is waiting but didn't get reservation #. Phone support hung up on me!,app_issues,app_issues,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED,orders_products_warranty,0.579631581876767,AUTO_HANDLE,high_confidence
1166714,When are we fixing this iTunes crash? I am unable to sync my music library for a month now :(,apple_music_media,apple_music_media,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED,app_store_itunes,0.5134833482848613,ESCALATE,low_confidence
1575922,your product to transfer from phone to phone sucks donkey balls. Make a damn app like Samsung. Nobody knows there damn icloud pw!,apple_id_icloud,apple_id_icloud,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED,apple_id_icloud,0.5333694472042455,ESCALATE,low_confidence
1104753,". iOS 11.0.3 is terrible, can’t access Music through CC, constant freeze, top of safari by hitting top screen. Have a 6s",performance,performance,AUTO_HANDLE,none,380689.0,VERIFIED_RULE_ASSISTED,apple_music_media,0.4023749313650454,ESCALATE,low_confidence
2610018,"Oh cool, now it's downloading every episode of every podcast I'm ""subscribed"" to. That won't slow anything down. #iTunesFAIL",performance,performance,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED,apple_music_media,0.45254088705595386,ESCALATE,low_confidence
173000,"Hi, I’m unable to connect via Bluetooth or CarPlay, once it finds the car the phone keeps searching! I’m currently on 11.1.1 but scheduled to run next update tonight. I’ve updated software in the car. A bit frustrating as my husband’s Samsung S7 connected straight away.",connectivity,connectivity,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED,connectivity,0.7724324747175134,AUTO_HANDLE,high_confidence
897711,can customers new to iPhone Upgrade Program get pre-approved prior to X preorders? Or is that just being offered to current?,orders_products_warranty,orders_products_warranty,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED,orders_products_warranty,0.3551264361515196,ESCALATE,low_confidence
2429206,my iPhone 7 won’t turn on for some reason. Put it in recovery mode on iTunes and got error 4005. Help?,app_store_itunes,app_store_itunes,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED,app_store_itunes,0.8769984599920482,AUTO_HANDLE,high_confidence
98820,"My iPhone X does not have all of my most recent photos stored on iCloud. It does have both ""iCloud Photo Library"" and ""Upload to my Photo Stream"" enabled. Help! I want to see my latest photos...",apple_id_icloud,apple_id_icloud,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED,apple_id_icloud,0.9758897736399522,AUTO_HANDLE,high_confidence
2484177,I have an old itunes -hubby uses-account and a new-I use- family sharing will not meld the 2 different purchase- for years i've asked 4 help- yesterday had terrible phone connection with your techs &amp; horrible tormenting on hold music STILL no answer-please advise :(,apple_music_media,apple_music_media,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED,billing_payment_purchase,0.38026329330533487,ESCALATE,low_confidence
766953,I can’t get radio stations to play in iTunes. Any suggestions? Apple Music playlists work.,apple_music_media,apple_music_media,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED,apple_music_media,0.7364487104178008,AUTO_HANDLE,high_confidence
898657,downloaded IOS 11.1 update.. no problem ..then get this error message but mini-iPad is connected to Internet ..to finish? 😳,connectivity,connectivity,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED,ios_update,0.6814688842084587,AUTO_HANDLE,high_confidence
1579109,So can you watch 4k films through iTunes on a 5k Mac? Seems a little daft if you can’t. Thx,app_store_itunes,app_store_itunes,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED,app_store_itunes,0.9666875833302051,AUTO_HANDLE,high_confidence
2581954,yo if my phone freeze again I will switch to a sidekick,performance,performance,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED,performance,0.821144727354901,AUTO_HANDLE,high_confidence
1754168,I just wanna know why my Apple Music is just a black screen when I open it,screen_display_keyboard,screen_display_keyboard,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED,apple_music_media,0.9423355674359951,AUTO_HANDLE,high_confidence
97080,"Me too. It’s bloody awful. From 21% to phone switching off, for no reason. Terrible Bluetooth. My phone worked perfectly until the update. It is a lamentable disgrace",device_hardware,device_hardware,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED,connectivity,0.5360091847256139,ESCALATE,low_confidence
2615352,"Wifi bugs still exist on 6S iOS11, cmon fix this",connectivity,connectivity,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED,connectivity,0.8559532861819042,AUTO_HANDLE,high_confidence
2132131,Sound stoped working on #macbookpro touch bar. SMC reset did the trick. #SMSreset #Apple is it normal?,screen_display_keyboard,screen_display_keyboard,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED,screen_display_keyboard,0.690315393865477,AUTO_HANDLE,high_confidence
1409153,"Damn tv can’t fit iPad mirroring to the screen, iPad is glitching like crazy connected to Apple TV, iPhone remote app not working 😡😤😡",app_issues,app_issues,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED,screen_display_keyboard,0.40724279043116446,ESCALATE,low_confidence
2804368,Keynote has been crashed when I edit on both iPad air and MacBook Air. Whenever i change slide order. How can I do？ Both OS version is latest one. Also keynote is newly updated one.,orders_products_warranty,orders_products_warranty,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED,device_hardware,0.2934898455712326,ESCALATE,low_confidence
2481778,"hi, if I should purchase a song from itunes with an active apple music subscription would i be debited",billing_payment_purchase,billing_payment_purchase,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED,apple_music_media,0.4538686634803438,ESCALATE,low_confidence
2618385,It's since you released iOS11 that the keyboard covers the text input field .. i need a miracle considering the amount of useless updates you've released 😕,screen_display_keyboard,screen_display_keyboard,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED,screen_display_keyboard,0.5329018050769451,ESCALATE,low_confidence
2028671,"It doesn't shut it off completely though, when I'm listening to music on the go it randomly turns on and im not even close to touching home",apple_music_media,apple_music_media,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED,apple_music_media,0.7732043457491193,AUTO_HANDLE,high_confidence
323812,the new #IOS update has destroyed my #battery! Draining in a matter of hours! I fear a desperate sales tactic! #apple #iphone #help,ios_update,ios_update,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED,battery_charging,0.9161277447877253,AUTO_HANDLE,high_confidence
148227,after updating IOs 11 my phone is working like a P-1 processor PC. Very Bad experience.,ios_update,ios_update,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED,ios_update,0.9588348336614431,AUTO_HANDLE,high_confidence
2476292,iOS 11 that’s the first time it had froze. And I wasn’t doing anything but on the home screen,ios_update,ios_update,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED,screen_display_keyboard,0.7526028049851821,AUTO_HANDLE,high_confidence
2572925,My iPhoneX is not connecting to iCloud. 😬,apple_id_icloud,apple_id_icloud,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED,apple_id_icloud,0.9607943883399208,AUTO_HANDLE,high_confidence
1004450,can you explain why after three software updates my phone is slower and freezes. It never did any of this before,ios_update,ios_update,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED,performance,0.9616166252690819,AUTO_HANDLE,high_confidence
211214,is there any sort of warranty on the leather iphone cases?,orders_products_warranty,orders_products_warranty,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED,orders_products_warranty,0.8214167021383112,AUTO_HANDLE,high_confidence
1524172,It doesn’t allow me to change songs on the lock screen when listening to music. My alarms sound never go off so that’s useless.,apple_music_media,apple_music_media,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED,apple_music_media,0.8901060455170152,AUTO_HANDLE,high_confidence
2424385,"for the love of god will you please sort your phones out! I mean I’ve got another year and the pictures won’t work, it keeps freezing and your updates are worse than chocolate teapots!! FML!!",performance,performance,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED,performance,0.6295975733810274,AUTO_HANDLE,high_confidence
259963,"Yes, because without a daily reboot my iPhone 8 plus would not stable run. I never knew that.",device_hardware,device_hardware,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED,device_hardware,0.5865708611109381,AUTO_HANDLE,high_confidence
753573,"No problem I write English. Why does my iPhone 6, since last update 11.0.1, launches automatically WiFi and Bluetooth?",connectivity,connectivity,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED,connectivity,0.9971372766693006,AUTO_HANDLE,high_confidence
299673,I just did. But it says to open itunes to download songs. But when I open itunes it says try iTunes U but there’s no app in sight,app_store_itunes,app_store_itunes,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED,app_store_itunes,0.9956795790032751,AUTO_HANDLE,high_confidence
386215,"why do I have the iphone x home bar thing, thank u",device_hardware,device_hardware,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED,device_hardware,0.7448432878070047,AUTO_HANDLE,high_confidence
2061371,anyone who wants my attention has to ft me bc my phone hates the update and only tells me if i have snapchats ill kill u,device_hardware,device_hardware,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED,device_hardware,0.15977788544329083,ESCALATE,low_confidence
2408494,Yo my phone is brand fucking new but it’s so lagggy wtf,performance,performance,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED,performance,0.44678215492713197,ESCALATE,low_confidence
522966,Netflix and iTunes movies not playing audio on new Apple TV 4K. Any help?,app_store_itunes,app_store_itunes,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED,app_store_itunes,0.9041286181457748,AUTO_HANDLE,high_confidence
999214,My OEM Volvo head unit does’t read my iPhone after updating to iOS 11. I tried multiple MFi cables. How to fix? It does charge,ios_update,ios_update,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED,ios_update,0.9562936176467741,AUTO_HANDLE,high_confidence
2008399,", phone freezes, apps crash and speaker during voice calls no longer works??? iPhone 7 iOS 11.03 has me thinking Samsung 🤔",app_issues,app_issues,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED,app_issues,0.8506088940242496,AUTO_HANDLE,high_confidence
188370,"I was not using my iPad for many weeks now, after I charged it, no longer opens. It’s not appearing on iTunes devices.",app_store_itunes,app_store_itunes,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED,app_store_itunes,0.6085830131935739,AUTO_HANDLE,high_confidence
1124374,Hi. I can't install ios 11.0.3 update. I have enough storage on my phone 🤔,ios_update,ios_update,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED,ios_update,0.8487613852523818,AUTO_HANDLE,high_confidence
2020534,Niggas kick out bread every month on time for y’all not to have y’all shit together I️ need a refund something gotta happen,billing_payment_purchase,billing_payment_purchase,ESCALATE,refund_or_charge,,VERIFIED_RULE_ASSISTED,billing_payment_purchase,0.6284386602148675,ESCALATE,refund_or_charge
2314055,Is there no way of adjusting Screen Brightness on iPad Air 2 (IOS 11.0.3) without minimising the open app?,device_hardware,device_hardware,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED,screen_display_keyboard,0.4609081082115937,ESCALATE,low_confidence
1007808,"After the update, my itunes skips songs. Some it plays entirely, others it skips to the next song at random times.",app_store_itunes,app_store_itunes,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED,app_store_itunes,0.7458123272559797,AUTO_HANDLE,high_confidence
2276338,Biggest annoyance at the moment is my music not actually stopping when my headphones are taken out. Amongst various app crashes and my battery life is taking a battering even on low power mode,battery_charging,battery_charging,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED,battery_charging,0.6763962891432186,AUTO_HANDLE,high_confidence
2146686,I know my iCloud storage is full thank you please fix this I️ thing,apple_id_icloud,apple_id_icloud,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED,apple_id_icloud,0.9832368277570592,AUTO_HANDLE,high_confidence
2441837,I think there is a UPS issue with my iPhone X order. It’s been stuck with no delivery date for a week. Any way to help?,orders_products_warranty,orders_products_warranty,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED,orders_products_warranty,0.9705178289437847,AUTO_HANDLE,high_confidence
2255431,updated my iPhone 7plus to iOS 11 and it started to switch wifi network and connect to wifi after I turned it off.any ideas?,connectivity,connectivity,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED,connectivity,0.9891796972579429,AUTO_HANDLE,high_confidence
2052011,"Google Maps, other apps freeze on a regular basis after update. Battery life garbage now. Not ok! Solutions?",battery_charging,battery_charging,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED,battery_charging,0.8277201815044745,AUTO_HANDLE,high_confidence
1475367,"Hey , iOS 11.1 better contain “bug fixes” for all the horse shit my phone’s been doing the past few days",ios_update,ios_update,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED,ios_update,0.607990914185293,AUTO_HANDLE,high_confidence
1086064,will you have the carrier free option available on pre-order day ???,orders_products_warranty,orders_products_warranty,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED,orders_products_warranty,0.9678532955888003,AUTO_HANDLE,high_confidence
1281452,. I’m all done with pre-ordering for my #iPhonex upgrade tomorrow. Q is do I still have to get up at 3:01 EST to do it online?,orders_products_warranty,orders_products_warranty,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED,orders_products_warranty,0.8467654517630459,AUTO_HANDLE,high_confidence
2076293,"are you going to do something about this AWFUL software update? My iPhone is lagging too much, applications always crash..",performance,performance,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED,performance,0.8120222279006984,AUTO_HANDLE,high_confidence
2923600,"Dear , #iOS11 has completely hosed #CarPlay in my BMW. It continually disconnects, reconnects. Extreme lag &amp; freezing on phone &amp; HUD. Locked up phone to point I had to hard reset. It was fine before moving to iOS11. Unpaired/repaired numerous times. #FixIt 🤬",device_hardware,device_hardware,ESCALATE,hardware_service,,VERIFIED_RULE_ASSISTED,performance,0.7814826957890905,ESCALATE,hardware_service
1776819,My phone won't update...Keeps saying I'm not connected to the internet but I am,connectivity,connectivity,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED,connectivity,0.36617084926430227,ESCALATE,low_confidence
1894109,"if my phone freezes one more time, holy fuck",performance,performance,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED,performance,0.9240958855046375,AUTO_HANDLE,high_confidence
1099273,"hey guys the mix new music disappeared why? iOS 11.0.3 and Mac with High Sierra, last version of iTunes.",app_store_itunes,app_store_itunes,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED,app_store_itunes,0.6958560270585401,AUTO_HANDLE,high_confidence
1886292,#iTunes is getting on my nerves..how many times you gonna #crash tonight?! please #help your #programs on,app_store_itunes,app_store_itunes,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED,app_store_itunes,0.8462881015954298,AUTO_HANDLE,high_confidence
2740754,"I-Phone &amp; Mac Book chargers have packed in today, both less than 6 months old.....Any chance 😞😤",billing_payment_purchase,billing_payment_purchase,AUTO_HANDLE,none,767810.0,VERIFIED_RULE_ASSISTED,battery_charging,0.2774359318477919,ESCALATE,low_confidence
2619950,"I get that, but why does it reflect deleting photos?! I though iCloud was a storage system to keep everything from your phone safe not delete everything you delete from your phone. Seems like it’s a useless application to be honest.",app_issues,app_issues,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED,apple_id_icloud,0.7231629578088556,AUTO_HANDLE,high_confidence
2084097,"Since I updated my 6S to iOS 11.0.3, my battery is dying much faster. I’ve barely used my phone and it’s at 37%. What’s up?",battery_charging,battery_charging,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED,battery_charging,0.6739669952168618,AUTO_HANDLE,high_confidence
1230315,"How i install ios 11 , it says that there ia an error so what is the problem?",ios_update,ios_update,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED,ios_update,0.881448129478589,AUTO_HANDLE,high_confidence
2547172,"Hello! Does the iPhone have international warranty? If I buy the iPhone in Mexico and has an issue in Netherlands, can I take it to the Apple Store?",orders_products_warranty,orders_products_warranty,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED,orders_products_warranty,0.8384867700820353,AUTO_HANDLE,high_confidence
1582049,where is my delivery? You promised 11/3. Ups will not allow pickup now. Still no response,orders_products_warranty,orders_products_warranty,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED,orders_products_warranty,0.658905786082346,AUTO_HANDLE,high_confidence
1980826,"As much of an fanboy as I am, I have to say iOS 11 has been horrible on my phone: random freezes, phantom peripherals (nothing connected, headphone icon shows up), unusable control center controls (music plays, can only control it in music app), etc.",apple_music_media,apple_music_media,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED,apple_music_media,0.9005339735262365,AUTO_HANDLE,high_confidence
1586252,"since this new update I can’t access podcasts, music, or the App Store. This is ridiculous. Every updated makes it worse.",app_store_itunes,app_store_itunes,AUTO_HANDLE,none,488014.0,VERIFIED_RULE_ASSISTED,apple_music_media,0.7689626472930545,AUTO_HANDLE,high_confidence
1807659,Since upgrade to iOS 11 all my apps update every time I use them. Now on iOS 11.3 same issue. iPhone 6S.,ios_update,ios_update,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED,ios_update,0.9643119264660169,AUTO_HANDLE,high_confidence
1988236,Is iOS 11.1 suppose to fix bugs? All it did since I️ updated was create bugs!!!! Fix this!,ios_update,ios_update,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED,ios_update,0.8888141766356896,AUTO_HANDLE,high_confidence
215383,"IPhone 6s. I have the Jabra step 3. They connect to Apple music, even when I have podcasts playing.",apple_music_media,apple_music_media,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED,apple_music_media,0.99843296729346,AUTO_HANDLE,high_confidence
1977837,more reasons to dislike new apple podcast app - it seems to get stuck while downloading new podcasts quite a lot,apple_music_media,apple_music_media,AUTO_HANDLE,none,125503.0,VERIFIED_RULE_ASSISTED,apple_music_media,0.9294472396910985,AUTO_HANDLE,high_confidence
955017,iOS 11.0.3 is crushing my battery. What a joke you’ve become. Never thought after 9 years I’d consider walking away from you,ios_update,ios_update,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED,battery_charging,0.6794097533372919,AUTO_HANDLE,high_confidence
959407,Tell me you're bringing back the possibility to browse my iPhone music library on my Apple Watch in watchOS 4. Please.,apple_music_media,apple_music_media,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED,apple_music_media,0.6042054694003643,AUTO_HANDLE,high_confidence
2619763,"after i restore my iPhone X and solve freezing issue , i can’t hear any phone calls and they didn’t hear me too .. is it a software issue? Or hardware? because before the restore no problem with that!!",performance,performance,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED,device_hardware,0.30934371610896294,ESCALATE,low_confidence
334137,"I own a 5s having issues after updating to 11.0.2. Overheating,apps crashing, notification center prob etc. Any suggestion ?",app_issues,app_issues,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED,app_issues,0.899449235807377,AUTO_HANDLE,high_confidence
2517158,my iPhone 8 plus isn’t downloading apps. It stays on the loading circle.. any suggestions?,app_store_itunes,app_store_itunes,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED,device_hardware,0.43188847185815643,ESCALATE,low_confidence
2624906,"iTunes just deleted 1,300+ songs from my library.... wtf! 🤬🤬🤬 thanks",app_store_itunes,app_store_itunes,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED,app_store_itunes,0.9782315162874371,AUTO_HANDLE,high_confidence
2652644,Basically it is the card I het when there is no card to display.Series 3 Watch with OS 4.1 &amp; iPhone 8 with OS 11.1.1.,screen_display_keyboard,screen_display_keyboard,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED,screen_display_keyboard,0.28762279931170254,ESCALATE,low_confidence
2111356,YO CAN YOU GET THIS SCREEN SHOT PREVIEW THING OFF MY PHONE ITS STARTING TO PISS ME OFF,device_hardware,device_hardware,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED,screen_display_keyboard,0.7812716998574154,AUTO_HANDLE,high_confidence
2732888,"Dear , your iOS 11 update is a total shit!! My iphone 7 is very slow, and sometimes the screen freezes in some apps!!!!",device_hardware,device_hardware,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED,performance,0.8923745528972113,AUTO_HANDLE,high_confidence
1798984,updated iOS. Now every time I touch my iPad it switches rotation even w rotation lock on. How come? It’s most Annoying,screen_display_keyboard,screen_display_keyboard,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED,screen_display_keyboard,0.5129534385610942,ESCALATE,low_confidence
374542,"It has happened twice. Both times, after updating to the latest iOS 11 update. Most recently last night updated and tonight no iCloud Music.",apple_id_icloud,apple_id_icloud,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED,ios_update,0.8074840265640658,AUTO_HANDLE,high_confidence
741035,My screen has been malfunctioning and my phone has been running slow for the past few weeks. What is the reason for this?,performance,performance,AUTO_HANDLE,none,294069.0,VERIFIED_RULE_ASSISTED,screen_display_keyboard,0.39207414365474663,ESCALATE,low_confidence
1075410,"11.0.3 it’s running slow. Won’t recognize some of my devices. Won’t sync up with my computer. Says my iMessages are off, when they’re on",performance,performance,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED,device_hardware,0.25493481584595545,ESCALATE,low_confidence
447452,"#ThursdayThoughts: Another fun day on the #ios #Hindenburg. As of lunchtime … 17 app crashes 9 failed launches 4 drop’d calls Battery gauge all over map. Again. I dare #timcook to trying using my #iPhone for just 1 week. Total failure, . You are now GM 1980.",app_issues,app_issues,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED,app_issues,0.3745704979136277,ESCALATE,low_confidence
2816413,i have vibrate disabled but my phone still vibrates when i use TouchID to make a purchase in the app store help,billing_payment_purchase,billing_payment_purchase,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED,app_store_itunes,0.7465317229318654,AUTO_HANDLE,high_confidence
515886,why is my iPhone x so fucking slow im very annoyed.,performance,performance,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED,performance,0.7845158976360931,AUTO_HANDLE,high_confidence
2583162,Might have to make Genius Bar appointment soon too bad my warranty expire today this iOS version is no good,orders_products_warranty,orders_products_warranty,ESCALATE,hardware_service,,VERIFIED_RULE_ASSISTED,orders_products_warranty,0.5523956667251255,ESCALATE,hardware_service
2864838,"No sorry miscommunication, my iTunes music app",apple_music_media,apple_music_media,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED,app_store_itunes,0.9196657732372381,AUTO_HANDLE,high_confidence
620132,#Bug since last update when alarm goes off it doesn’t ring and restarts my phone. Also wifi keeps turning itself on.What I do?,connectivity,connectivity,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED,connectivity,0.8166872632180598,AUTO_HANDLE,high_confidence
2373308,"A bateria do meu iPhone está ""estufando"" ,entrei no site da dizia pra eu ir na loja,na loja falaram que não sabem o que fazer!! Oiii Apple ajuda aí vai",device_hardware,device_hardware,AUTO_HANDLE,none,,VERIFIED_RULE_ASSISTED,device_hardware,0.5531053505252714,AUTO_HANDLE,high_confidence
